ekatte,region,municipality,settlement,permanent_2005,current_2005
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,695,746
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,89,102
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,7,11
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,22,14
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,296,252
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1625,1600
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,14,15
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,19,30
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,25,32
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,48,41
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,35,40
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,220,222
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,391,389
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,763,809
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,13,10
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,803,756
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,260,220
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,79,97
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,23,25
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,36,40
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,7,14
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,273,281
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1214,1200
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,95,92
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,751,751
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,29,29
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,303,259
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,757,718
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1141,1111
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,22,21
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30253,29053
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1503,1551
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,132,130
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,58,101
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,625,607
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,27,26
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,130,121
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,10,17
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,294,273
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,65,63
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,197,189
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,486,478
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1334,1231
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2729,2501
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1092,955
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,439,438
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,381,364
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3374,3075
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,451,401
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,642,617
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2026,1911
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2428,2218
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2248,2006
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,892,850
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,494,475
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,907,899
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,15,22
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,13,9
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,197,217
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,10,10
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1510,1437
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,317,349
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,97,107
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2272,2252
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,40,37
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,830,808
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,713,723
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,140,139
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,49,55
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7467,7302
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,9,26
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,10,19
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1133,1096
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,7,8
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,28,25
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,132,122
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,81,88
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,10,7
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,272,253
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,173,179
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,379,344
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,987,993
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,134,128
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,70,65
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,12,13
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,56,49
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,51,58
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2281,2251
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,134,123
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,62,56
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,300,278
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,54,52
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,1021,1025
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,300,264
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2835,2743
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,778,743
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,807,708
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,102,114
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,140,137
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1457,1612
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,72,73
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,77,81
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,510,490
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,16,16
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,207,197
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,490,472
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,497,471
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,285,273
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3064,2946
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,732,690
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,608,585
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,526,542
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,590,566
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1048,1002
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,420,396
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1184,1179
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6280,5854
00151,БУРГАС,АЙТОС,ГР. АЙТОС,24979,23262
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,201,207
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,300,259
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1699,1330
36381,БУРГАС,АЙТОС,С. КАРАНОВО,933,883
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,151,176
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,565,398
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1511,1278
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,953,725
56438,БУРГАС,АЙТОС,С. ПИРНЕ,613,686
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,433,391
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,185,183
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,330,416
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1119,1042
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,447,329
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,687,672
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,716,636
02573,БУРГАС,БУРГАС,С. БАНЕВО,1496,1684
06152,БУРГАС,БУРГАС,С. БРАТОВО,139,153
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,229,296
07079,БУРГАС,БУРГАС,ГР. БУРГАС,212691,205492
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2163,2207
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,97,168
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,489,438
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,2100,2185
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,369,334
47202,БУРГАС,БУРГАС,С. МАРИНКА,1136,1201
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,121,135
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1543,1611
63183,БУРГАС,БУРГАС,С. РУДНИК,3692,3675
