ekatte,region,municipality,settlement,permanent_2003,current_2003
65288,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВА КРЕПОСТ,1,0
65293,БЛАГОЕВГРАД,ПЕТРИЧ,С. САМУИЛОВО,922,908
66322,БЛАГОЕВГРАД,ПЕТРИЧ,С. БОГОРОДИЦА,37,44
66901,БЛАГОЕВГРАД,ПЕТРИЧ,С. СКРЪТ,1181,1146
69119,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТАРЧЕВО,712,682
69941,БЛАГОЕВГРАД,ПЕТРИЧ,С. СТРУМЕШНИЦА,399,386
72672,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОНСКО ДАБЕ,1,0
72744,БЛАГОЕВГРАД,ПЕТРИЧ,С. ТОПОЛНИЦА,798,776
81788,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЛОВО,78,71
81791,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУРИЧЕНИ,252,240
81832,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЧУЧУЛИГОВО,250,221
87134,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯВОРНИЦА,1007,938
87312,БЛАГОЕВГРАД,ПЕТРИЧ,С. ЯКОВО,85,98
02693,БЛАГОЕВГРАД,РАЗЛОГ,С. БАНЯ,2972,2920
02960,БЛАГОЕВГРАД,РАЗЛОГ,С. БАЧЕВО,1768,1711
15326,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОДЛЕВО,601,601
16754,БЛАГОЕВГРАД,РАЗЛОГ,С. ГОРНО ДРАГЛИЩЕ,1085,1052
21748,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОБЪРСКО,671,673
22602,БЛАГОЕВГРАД,РАЗЛОГ,С. ДОЛНО ДРАГЛИЩЕ,690,673
27293,БЛАГОЕВГРАД,РАЗЛОГ,С. ЕЛЕШНИЦА,1660,1619
61813,БЛАГОЕВГРАД,РАЗЛОГ,ГР. РАЗЛОГ,13571,13063
03335,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЕВЕХЧЕВО,1,0
03784,БЛАГОЕВГРАД,САНДАНСКИ,С. БЕЛЬОВО,15,9
04933,БЛАГОЕВГРАД,САНДАНСКИ,С. БОЖДОВО,3,3
11168,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИНОГРАДИ,111,110
11315,БЛАГОЕВГРАД,САНДАНСКИ,С. ВИХРЕН,2,4
12200,БЛАГОЕВГРАД,САНДАНСКИ,С. ВРАНЯ,176,171
12471,БЛАГОЕВГРАД,САНДАНСКИ,С. ВЪЛКОВО,372,395
15549,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕМ ЦАЛИМ,8,20
15583,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОЛЕШОВО,111,106
16403,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНА СУШИЦА,56,54
16969,БЛАГОЕВГРАД,САНДАНСКИ,С. ГОРНО СПАНЧЕВО,122,129
20105,БЛАГОЕВГРАД,САНДАНСКИ,С. ДАМЯНИЦА,1324,1363
20345,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЕБРЕНЕ,40,57
20780,БЛАГОЕВГРАД,САНДАНСКИ,С. ДЖИГУРОВО,687,751
20910,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗОРНИЦА,89,97
21909,БЛАГОЕВГРАД,САНДАНСКИ,С. ДОЛЕНИ,8,12
31139,БЛАГОЕВГРАД,САНДАНСКИ,С. ЗЛАТОЛИСТ,29,21
35362,БЛАГОЕВГРАД,САНДАНСКИ,С. КАЛИМАНЦИ,312,271
36693,БЛАГОЕВГРАД,САНДАНСКИ,С. КАТУНЦИ,1689,1670
36734,БЛАГОЕВГРАД,САНДАНСКИ,С. КАШИНА,13,16
37486,БЛАГОЕВГРАД,САНДАНСКИ,С. КОВАЧЕВО,21,33
40378,БЛАГОЕВГРАД,САНДАНСКИ,С. КРЪСТИЛЦИ,34,38
40926,БЛАГОЕВГРАД,САНДАНСКИ,С. КЪРЛАНОВО,51,48
43030,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАДАРЕВО,36,43
43150,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛАСКАРЕВО,242,244
43181,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕБНИЦА,394,399
43243,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕВУНОВО,782,818
43503,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕХОВО,14,10
43565,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЕШНИЦА,806,765
43699,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛИЛЯНОВО,249,212
44121,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛОЗЕНИЦА,89,100
44625,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВИЩЕ,25,30
44639,БЛАГОЕВГРАД,САНДАНСКИ,С. ЛЮБОВКА,43,44
46526,БЛАГОЕВГРАД,САНДАНСКИ,С. МАЛКИ ЦАЛИМ,10,18
47754,БЛАГОЕВГРАД,САНДАНСКИ,ГР. МЕЛНИК,287,295
52074,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ДЕЛЧЕВО,1209,1212
52307,БЛАГОЕВГРАД,САНДАНСКИ,С. НОВО ХОДЖОВО,109,105
56174,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЕТРОВО,806,807
56352,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИПЕРИЦА,32,33
56410,БЛАГОЕВГРАД,САНДАНСКИ,С. ПИРИН,327,292
56839,БЛАГОЕВГРАД,САНДАНСКИ,С. ПЛОСКИ,796,764
57176,БЛАГОЕВГРАД,САНДАНСКИ,С. ПОЛЕНИЦА,1099,1092
62918,БЛАГОЕВГРАД,САНДАНСКИ,С. РОЖЕН,21,30
65334,БЛАГОЕВГРАД,САНДАНСКИ,ГР. САНДАНСКИ,30124,28670
66785,БЛАГОЕВГРАД,САНДАНСКИ,С. СКЛАВЕ,1525,1577
68223,БЛАГОЕВГРАД,САНДАНСКИ,С. СПАТОВО,146,139
69290,БЛАГОЕВГРАД,САНДАНСКИ,С. СТОЖА,65,109
69938,БЛАГОЕВГРАД,САНДАНСКИ,С. СТРУМА,634,621
70189,БЛАГОЕВГРАД,САНДАНСКИ,С. СУГАРЕВО,31,30
77361,БЛАГОЕВГРАД,САНДАНСКИ,С. ХОТОВО,134,126
77414,БЛАГОЕВГРАД,САНДАНСКИ,С. ХРАСНА,15,19
77565,БЛАГОЕВГРАД,САНДАНСКИ,С. ХЪРСОВО,300,279
80618,БЛАГОЕВГРАД,САНДАНСКИ,С. ЧЕРЕШНИЦА,75,76
87446,БЛАГОЕВГРАД,САНДАНСКИ,С. ЯНОВО,209,202
04707,БЛАГОЕВГРАД,САТОВЧА,С. БОГОЛИН,488,472
10046,БЛАГОЕВГРАД,САТОВЧА,С. ВАКЛИНОВО,1354,1254
12499,БЛАГОЕВГРАД,САТОВЧА,С. ВЪЛКОСЕЛ,2688,2492
15312,БЛАГОЕВГРАД,САТОВЧА,С. ГОДЕШЕВО,1157,1009
21868,БЛАГОЕВГРАД,САТОВЧА,С. ДОЛЕН,436,447
29372,БЛАГОЕВГРАД,САТОВЧА,С. ЖИЖЕВО,391,374
39089,БЛАГОЕВГРАД,САТОВЧА,С. КОЧАН,3306,3050
39726,БЛАГОЕВГРАД,САТОВЧА,С. КРИБУЛ,442,402
54225,БЛАГОЕВГРАД,САТОВЧА,С. ОСИНА,655,627
56740,БЛАГОЕВГРАД,САТОВЧА,С. ПЛЕТЕНА,2011,1894
65440,БЛАГОЕВГРАД,САТОВЧА,С. САТОВЧА,2449,2252
67270,БЛАГОЕВГРАД,САТОВЧА,С. СЛАЩЕН,2265,2049
73519,БЛАГОЕВГРАД,САТОВЧА,С. ТУХОВИЩА,904,857
76203,БЛАГОЕВГРАД,САТОВЧА,С. ФЪРГОВО,498,487
06238,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕЖАНИ,943,959
06522,БЛАГОЕВГРАД,СИМИТЛИ,С. БРЕСТОВО,21,27
16870,БЛАГОЕВГРАД,СИМИТЛИ,С. ГОРНО ОСЕНОВО,16,13
17405,БЛАГОЕВГРАД,СИМИТЛИ,С. ГРАДЕВО,204,228
21837,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОКАТИЧЕВО,11,11
22753,БЛАГОЕВГРАД,СИМИТЛИ,С. ДОЛНО ОСЕНОВО,1497,1427
29146,БЛАГОЕВГРАД,СИМИТЛИ,С. ЖЕЛЕЗНИЦА,326,364
71831,БЛАГОЕВГРАД,СИМИТЛИ,С. СУШИЦА,109,118
40052,БЛАГОЕВГРАД,СИМИТЛИ,С. КРУПНИК,2252,2279
48012,БЛАГОЕВГРАД,СИМИТЛИ,С. МЕЧКУЛ,43,40
57162,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕНА,831,824
57203,БЛАГОЕВГРАД,СИМИТЛИ,С. ПОЛЕТО,722,739
61978,БЛАГОЕВГРАД,СИМИТЛИ,С. РАКИТНА,142,143
66247,БЛАГОЕВГРАД,СИМИТЛИ,С. СЕНОКОС,57,57
66460,БЛАГОЕВГРАД,СИМИТЛИ,ГР. СИМИТЛИ,7446,7420
70370,БЛАГОЕВГРАД,СИМИТЛИ,С. СУХОСТРЕЛ,20,29
73184,БЛАГОЕВГРАД,СИМИТЛИ,С. ТРОСКОВО,11,22
81013,БЛАГОЕВГРАД,СИМИТЛИ,С. ЧЕРНИЧЕ,1137,1107
10608,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВЕЛЮЩЕЦ,9,12
12142,БЛАГОЕВГРАД,СТРУМЯНИ,С. ВРАКУПОВИЦА,30,28
16033,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРЕМЕ,146,138
16273,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА КРУШИЦА,93,100
16362,БЛАГОЕВГРАД,СТРУМЯНИ,С. ГОРНА РИБНИЦА,10,10
21467,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДОБРИ ЛАКИ,286,264
23532,БЛАГОЕВГРАД,СТРУМЯНИ,С. ДРАКАТА,175,181
32322,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИГРАЛИЩЕ,403,372
32665,БЛАГОЕВГРАД,СТРУМЯНИ,С. ИЛИНДЕНЦИ,1002,1005
35818,БЛАГОЕВГРАД,СТРУМЯНИ,С. КАМЕНИЦА,149,143
37191,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЛЕПАЛО,82,76
38056,БЛАГОЕВГРАД,СТРУМЯНИ,С. КОЛИБИТЕ,13,15
40957,БЛАГОЕВГРАД,СТРУМЯНИ,С. КЪРПЕЛЕВО,63,62
47473,БЛАГОЕВГРАД,СТРУМЯНИ,С. МАХАЛАТА,55,62
49686,БЛАГОЕВГРАД,СТРУМЯНИ,С. МИКРЕВО,2264,2264
51737,БЛАГОЕВГРАД,СТРУМЯНИ,С. НИКУДИН,144,131
55227,БЛАГОЕВГРАД,СТРУМЯНИ,С. ПАЛАТ,76,67
61772,БЛАГОЕВГРАД,СТРУМЯНИ,С. РАЗДОЛ,279,286
65930,БЛАГОЕВГРАД,СТРУМЯНИ,С. СЕДЕЛЕЦ,74,67
69969,БЛАГОЕВГРАД,СТРУМЯНИ,С. СТРУМЯНИ,1036,1065
78046,БЛАГОЕВГРАД,СТРУМЯНИ,С. ЦАПАРЕВО,320,290
00014,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. АБЛАНИЦА,2808,2727
03976,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЕСЛЕН,777,742
04399,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. БЛАТСКА,810,729
14341,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ГАЙТАНИНОВО,113,117
32648,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ИЛИНДЕН,156,154
38532,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. КОПРИВЛЕН,1457,1631
44464,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ЛЪКИ,79,83
51860,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВА ЛОВЧА,88,89
52101,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. НОВО ЛЕСКИ,510,503
55467,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПАРИЛ,19,22
56109,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ПЕТРЕЛИК,214,210
65108,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. САДОВО,505,490
72268,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕПЛЕН,488,465
72374,БЛАГОЕВГРАД,ХАДЖИДИМОВО,С. ТЕШОВО,311,289
77058,БЛАГОЕВГРАД,ХАДЖИДИМОВО,ГР. ХАДЖИДИМОВО,3111,3011
00059,БЛАГОЕВГРАД,ЯКОРУДА,С. АВРАМОВО,728,695
03561,БЛАГОЕВГРАД,ЯКОРУДА,С. БЕЛ КАМЕН,624,592
07822,БЛАГОЕВГРАД,ЯКОРУДА,С. БУНЦЕВО,543,556
32603,БЛАГОЕВГРАД,ЯКОРУДА,С. СМОЛЕВО,612,592
38220,БЛАГОЕВГРАД,ЯКОРУДА,С. КОНАРСКО,1058,1004
81850,БЛАГОЕВГРАД,ЯКОРУДА,С. ЧЕРНА МЕСТА,423,399
86101,БЛАГОЕВГРАД,ЯКОРУДА,С. ЮРУКОВО,1188,1163
87338,БЛАГОЕВГРАД,ЯКОРУДА,ГР. ЯКОРУДА,6359,5956
00151,БУРГАС,АЙТОС,ГР. АЙТОС,25161,23440
23889,БУРГАС,АЙТОС,С. ДРЯНКОВЕЦ,187,196
30805,БУРГАС,АЙТОС,С. ЗЕТЬОВО,315,258
36227,БУРГАС,АЙТОС,С. КАРАГЕОРГИЕВО,1674,1321
36381,БУРГАС,АЙТОС,С. КАРАНОВО,918,850
44817,БУРГАС,АЙТОС,С. ЛЯСКОВО,151,175
46440,БУРГАС,АЙТОС,С. МАЛКА ПОЛЯНА,558,397
49477,БУРГАС,АЙТОС,С. МЪГЛЕН,1479,1251
56321,БУРГАС,АЙТОС,С. ПЕЩЕРСКО,941,717
56438,БУРГАС,АЙТОС,С. ПИРНЕ,607,672
57426,БУРГАС,АЙТОС,С. ПОЛЯНОВО,426,388
62013,БУРГАС,АЙТОС,С. РАКЛИНОВО,186,188
70473,БУРГАС,АЙТОС,С. СЪДИЕВО,346,395
72727,БУРГАС,АЙТОС,С. ТОПОЛИЦА,1150,1063
80813,БУРГАС,АЙТОС,С. ЧЕРНА МОГИЛА,442,331
81102,БУРГАС,АЙТОС,С. ЧЕРНОГРАД,683,657
81640,БУРГАС,АЙТОС,С. ЧУКАРКА,719,622
02573,БУРГАС,БУРГАС,С. БАНЕВО,1465,1672
06152,БУРГАС,БУРГАС,С. БРАТОВО,147,145
06776,БУРГАС,БУРГАС,С. БРЯСТОВЕЦ,232,300
07079,БУРГАС,БУРГАС,ГР. БУРГАС,213347,206990
07332,БУРГАС,БУРГАС,ГР. БЪЛГАРОВО,2238,2269
21141,БУРГАС,БУРГАС,С. ДИМЧЕВО,113,174
23090,БУРГАС,БУРГАС,С. ДРАГАНОВО,484,433
29427,БУРГАС,БУРГАС,С. ВЕТРЕН,2000,2160
32425,БУРГАС,БУРГАС,С. ИЗВОРИЩЕ,350,296
47202,БУРГАС,БУРГАС,С. МАРИНКА,1129,1204
48409,БУРГАС,БУРГАС,С. МИРОЛЮБОВО,135,146
61145,БУРГАС,БУРГАС,С. РАВНЕЦ,1549,1625
63183,БУРГАС,БУРГАС,С. РУДНИК,3627,3678
